,Absolute Magnitude,orbit_id,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,ma,rms,Mean Motion,Minimum Orbit Intersection,Jupiter Tisserand Invariant,data_arc,class,pha
19452,19.9,17,0.475388866,11.17710122,223.2353558,854.8972474,0.924800022,339.6070108,2.600859127,180.8575155,0.5878399999999999,0.421103239,0.0543992,3.956,2535.0,1.0,0.0
19453,22.3,10,0.553876527,14.49388084,294.0334505,1465.6702,1.126540895,135.9861757,3.923813829,135.26008480000002,0.41492,0.245621423,0.199906,3.184,55.0,0.0,0.0
19454,19.7,17,0.7441420940000001,52.63304104,124.619803,2336.523251,0.881684681,67.69197197,6.010302312,70.59666014,0.5173800000000001,0.154075077,0.175071,2.17,224.0,1.0,0.0
19455,19.7,1,0.551728546,11.73261337,109.7862446,1644.223657,1.222126218,331.8294107,4.230490523,84.65761756,0.58667,0.218948316,0.254844,3.091,6636.0,0.0,0.0
19456,21.6,5,0.306641854,28.91355418,288.0598242000001,778.6625114,1.148483734,138.62072709999998,2.164331555,260.9671915,0.42389,0.462331234,0.223775,4.082,20.0,0.0,0.0
19457,22.3,2,0.198495754,33.46415548,267.7524168,483.6223565,0.966446436,132.3158365,1.4451351380000002,36.74360868,0.3733800000000001,0.7443824609999999,0.0368556,5.103,14.0,1.0,0.0
19458,23.3,8,0.277274789,1.79625134,70.98306659,250.2507652,0.561682892,204.8300358,0.992664136,202.2340185,0.58168,1.43855704,0.00633892,7.438,29.0,2.0,0.0
19459,20.0,24,0.547578917,6.394771704,209.0758106,1516.990934,1.168958808,290.3274784,3.998611187,117.6724971,0.49669,0.2373119,0.212686,3.1860000000000004,1706.0,0.0,0.0
19460,18.5,20,0.669824076,20.69767872,44.14522623,1536.781039,0.860507076,184.1736787,4.3519085739999985,99.28227523,0.4683,0.234255883,0.145304,2.98,253.0,1.0,0.0
19461,22.7,1,0.929219567,16.41316193,91.6890998,1556.031755,0.186005835,223.300787,5.069848836,10.11009841,0.35206,0.231357746,0.017102799999999998,2.484,5.0,1.0,0.0
19462,19.9,14,0.527544255,24.12967039,91.03267151,1257.895209,1.077436849,30.07133346,3.483569602,134.53732659999997,0.45064,0.286192361,0.135193,3.3080000000000003,184.0,0.0,0.0
19463,20.8,8,0.314691983,48.66587334,264.88149,299.29200519999995,0.600090758,328.2997759,1.151211557,127.7526273,0.35309,1.202838678,0.08918430000000001,6.457000000000002,46.0,2.0,0.0
19464,21.4,5,0.59553133,6.329592884,196.7837598,1019.806563,0.8019817220000001,325.9019705,3.163624427,161.6288395,0.48287,0.35300812299999995,0.052241,3.61,179.0,1.0,0.0
19465,20.841,2,0.502579684,8.041877319,184.6365578,1173.797293,1.083228231,160.5662033,3.272155724,30.25073258,0.32016999999999995,0.306696908,0.0855583,3.497,1.0,0.0,0.0
19466,21.1,4,0.422043525,23.69252614,118.3887646,1165.122342,1.252402337,282.998013,3.081496117,187.2143062,0.21998,0.30898042800000003,0.457778,3.4730000000000003,49.0,0.0,0.0
19468,23.071,3,0.282584613,12.81224559,114.3479762,525.3697733,0.914145076,276.7273531,1.634295039,37.71183297,0.35633000000000004,0.6852316559999999,0.095276,5.009,1.0,1.0,0.0
19469,21.8,14,0.403838211,6.521824156,65.14479001,456.86827530000005,0.6920846009999999,293.3008088,1.629716675,101.1028212,0.40993,0.787973294,0.0331292,5.341,73.0,1.0,1.0
19470,20.2,1,0.521261713,14.40521559,249.8830039,1580.066243,1.271011287,355.2778117000001,4.038826343,61.07707843,0.3814,0.227838549,0.258069,3.141,116.0,0.0,0.0
19471,24.7,6,0.158030853,19.58160164,278.3042862,411.81551960000013,0.91207881,248.9167949,1.254458558,40.16167915,0.40703,0.8741778370000001,0.015003399999999997,5.652,197.0,1.0,0.0
19472,22.8,10,0.657416935,7.068258669,88.06064067,1462.854803,0.863974825,315.4538155,4.179910365,137.0577606,0.2703,0.246094144,0.00306227,3.104,40.0,1.0,0.0
19473,29.4,2,0.579244926,4.2518145139999985,275.7296003,1138.687907,0.8979115329999999,139.5426257,3.370184507,173.86730669999997,0.36955,0.316153353,0.000322158,3.479,6.0,1.0,0.0
19474,20.7,1,0.46148968,17.36134382,22.73961173,1295.81186,1.252630685,93.40761299,3.39957611,194.9556158,0.65801,0.277818109,0.4252260000000001,3.369,32.0,0.0,0.0
19475,24.5,2,0.357470304,5.466719562000001,281.069869,747.5148823,1.0357163109999998,228.8086792,2.188154326,337.3000327000001,0.48419,0.481595763,0.07988110000000001,4.263,8.0,0.0,0.0
19476,26.5,4,0.151738342,2.749463779,278.7884573,411.5713049,0.918531972,255.2931328,1.247148778,33.98335109,0.43226,0.874696549,0.011604,5.706,26.0,1.0,0.0
19477,25.4,2,0.5723874529999999,6.445725999,276.7302017,584.3837364,0.584947517,281.62278239999995,2.150928789,326.2692701,0.4358800000000001,0.616033571,0.00969207,4.6389999999999985,2.0,1.0,0.0
19478,25.2,2,0.292357798,9.159643569,280.5667992,586.1099864,0.969916144,229.37958250000003,1.771345305,290.0664136000001,0.5037,0.614219188,0.0472607,4.765,23.0,1.0,0.0
19479,26.6,1,0.27315206,6.554847998,98.07897862,583.6115281,0.993406934,23.31761438,1.740058705,306.1760937,0.5037,0.616848679,0.0232957,4.787,19.0,1.0,0.0
19480,29.7,5,0.217031088,0.995898763,94.04715105,500.0374016,0.965340574,334.9376985,1.5005059230000002,31.44053935,0.70636,0.719946146,0.00034128800000000003,5.171,19.0,1.0,0.0
19481,23.9,19,0.5075202120000001,4.989740187,118.0453184,1030.796604,0.983493391,8.213233911,3.010552316,173.1714938,0.41785,0.349244457,0.00271056,3.669,115.0,1.0,0.0
19482,24.2,3,0.5773157729999999,14.21977437,98.56965653,1357.633572,1.014235489,25.06406232,3.784786688,355.1866789,0.47949,0.265167279,0.0578372,3.2430000000000003,8.0,1.0,0.0
19483,26.1,9,0.222714385,0.371392349,245.6897778,424.9511593,0.859820294,293.3966157,1.352546119,21.26648165,0.59118,0.847156178,0.00157292,5.603,247.0,1.0,0.0
19484,22.2,6,0.5670723120000001,12.23303585,103.6155131,1390.858146,1.055694607,312.779151,3.821307427,146.17840969999997,0.364,0.25883301,0.136524,3.236,15.0,0.0,0.0
19485,27.4,4,0.162679637,7.054351326,287.527448,429.748885,0.933188133,235.2376347,1.295798941,25.2548069,0.53863,0.8376985090000001,0.00682715,5.575,8.0,1.0,0.0
19486,19.2,10,0.363146083,35.4904886,285.6662558000001,1014.298537,1.258204997,288.1343232,2.693109311,114.7604511,0.71305,0.354925091,0.4513680000000001,3.569,1180.0,0.0,0.0
19487,22.7,34,0.248615182,7.128212699,91.5765421,588.9048654000002,1.033142498,81.63086149,1.716826552,271.8628677,0.4270100000000001,0.61130417,0.123984,4.772,160.0,0.0,0.0
19488,20.7,14,0.38760044,10.75161531,96.89088674,929.929965,1.141833412,22.21275935,2.58721372,187.6169082,0.47519,0.387125927,0.168684,3.875,1917.0,0.0,0.0
19489,25.9,3,0.364463682,12.7726118,278.18638260000006,649.6876434999998,0.932991801,141.07888119999996,2.003085254,304.1630491,0.39907,0.554112432,0.00677582,4.509,4.0,1.0,0.0
19490,26.4,2,0.523795719,5.047401817,103.9992073,981.2540558,0.920270118,33.7959845,2.9447523330000003,178.3249625,0.36912,0.366877464,0.00235027,3.727,2.0,1.0,0.0
19491,22.2,3,0.198905597,32.18938129,259.7405655,585.172162,1.0968330240000002,249.6015233,1.641503481,274.5842719,0.5445399999999999,0.615203565,0.232009,4.651,25.0,0.0,0.0
19492,23.0,5,0.474031395,14.58971656,85.00318364,967.9735717,1.007248287,357.6932666,2.82282171,5.444826892000001,0.49015,0.37191098,0.0233114,3.751,31.0,1.0,0.0
19493,24.2,3,0.407440912,7.843734187999999,97.18937816,851.846033,1.042093729,342.2522163000001,2.475171467,6.440946622999999,0.5999800000000001,0.422611582,0.0654772,4.011,7.0,0.0,0.0
19494,25.0,3,0.601506393,1.371803022,232.2123895,1442.394468,0.995585216,222.6160153,4.001158518,2.503911475,0.39643,0.249584984,0.0195375,3.189,12.0,1.0,0.0
19495,25.3,3,0.38676243,14.18652029,274.6368544,780.7983538,1.017628033,200.4792219,2.301242443,354.4165718000001,0.60842,0.461066546,0.0491465,4.145,5.0,0.0,0.0
19496,25.9,2,0.493986053,6.599683312000001,265.8725599,1032.875686,1.011879751,170.8503474,2.987534722,7.443133767999999,0.47898,0.34854146,0.0299771,3.673,5.0,1.0,0.0
19497,24.2,3,0.500498917,24.40566817,284.2893991,824.6666284,0.8596528290000001,99.35609428,2.582393076,28.21057979,0.446,0.436540036,0.13858299999999998,3.93,7.0,1.0,0.0
19498,23.2,3,0.7451890840000001,4.339477949,210.2926976,925.4272395,0.47356609,359.7642724,3.24343393,338.7605475000001,0.5107,0.389009513,0.0726125,3.595,7.0,1.0,0.0
19499,26.7,10,0.102368697,4.996781334,109.5293769,425.6622242,0.994052019,331.9161583,1.220781655,91.16615367,0.39142,0.845741011,0.0198314,5.613,30.0,1.0,0.0
19500,26.6,9,0.233564346,1.661940551,305.9740955000001,579.5862161,1.042690574,149.29021919999997,1.67819165,323.4253223,0.36114,0.6211327839999999,0.0613003,4.819,33.0,0.0,0.0
19501,24.3,5,0.362761306,2.9662993330000003,310.2461311,543.0563956,0.830105216,255.0803829,1.775214341,280.848279,0.41647,0.662914576,0.00779917,4.926,40.0,1.0,0.0
19502,26.8,2,0.427960208,7.591735676,99.00930963,851.3740498999998,1.005636192,331.7946754,2.510329674,12.04180612,0.62485,0.422845869,0.043520599999999986,4.001,5.0,1.0,0.0
19503,23.0,7,0.585890806,4.3078406089999985,153.8587123,1414.754013,1.02133891,276.3883594,3.911364471,137.384724,0.65476,0.254461197,0.0829707,3.222,52.0,0.0,0.0
19504,23.2,9,0.412115501,9.964792447,82.86336279,1038.583744,1.1799241000000005,67.15051219,2.834211676,160.416542,0.53578,0.346625876,0.253471,3.707,108.0,0.0,0.0
19505,22.4,12,0.330886305,5.847827065,296.6957965,962.3166159,1.276378924,199.999643,2.538754237,177.7812287,0.54572,0.37409725,0.292883,3.865,88.0,0.0,0.0
19506,20.5,3,0.370544053,34.38445256,77.98681267,970.3282144,1.207384221,315.123994,2.628894482,17.69578378,0.48276,0.371008484,0.30342600000000003,3.644,10.0,0.0,0.0
19507,24.2,3,0.291495496,4.121265877,221.0724619,648.0192021,1.038330427,254.2198941,1.892717778,274.5480507,0.33698,0.5555390929999999,0.0878703,4.563,57.0,0.0,0.0
19508,21.7,2,0.438085046,4.95401394,131.0920463,1276.124258,1.293799408,332.4585401,3.311165807,138.9830959,0.50345,0.28210419,0.313702,3.451,79.0,0.0,0.0
19509,21.4,2,0.391449813,17.04855593,259.1250534,762.1769541,0.993729061,118.3897275,2.27216119,31.58245609,0.53293,0.472331259,0.12930899999999998,4.172,7.0,1.0,0.0
19510,21.2,7,0.3829179720000001,34.26448016,268.0225394,944.2207919,1.16232163,226.6853381,2.604832743,180.3453184,0.27854,0.381266758,0.268478,3.681,53.0,0.0,0.0
19511,22.9,12,0.60763168,10.90861448,269.8495329,1633.181168,1.06492223,204.7561078,4.363254181,109.7075973,0.44956,0.220428699,0.100305,3.044,94.0,0.0,0.0
19512,22.5,13,0.531950656,6.66810307,335.6026497,1441.380959,1.168813475,138.5180024,3.825589318,125.2992504,0.58532,0.24976048,0.200589,3.249,92.0,0.0,0.0
19513,24.2,1,0.033507119,15.42723111,97.43691279,495.3216566,1.18410783,12.71704247,1.266210952,352.9398891,0.32892,0.7268004440000001,0.201633,5.182,3.0,0.0,0.0
19514,24.3,3,0.399398548,4.210719136,197.7366595,726.8325823,0.950189773,204.2692735,2.213937685,25.71716256,0.43025,0.495299755,0.0124562,4.297,8.0,1.0,0.0
19515,23.1,3,0.162572575,23.18489535,276.1848195,525.5380175,1.0672946209999998,199.2156251,1.481689539,345.51896560000006,0.32355,0.685012288,0.091663,4.98,5.0,0.0,0.0
19516,25.3,2,0.675279882,5.8015317070000005,86.95523037,1406.692885,0.7978289159999999,311.1426284,4.116119258,11.10872016,0.28731,0.255919401,0.0151743,3.1260000000000003,6.0,1.0,0.0
19517,25.5,17,0.16848789399999994,1.667742227,97.81980134,341.7861191,0.7954982690000001,247.5757436,1.117879212,278.380132,0.35615,1.053290288,0.00168537,6.284,469.0,2.0,0.0
19518,24.4,23,0.312363742,4.792917183,112.7182108,640.0307561000002,0.999448407,351.55366289999995,1.907461736,287.1501693,0.33853,0.56247297,0.0177701,4.581,68.0,1.0,0.0
19519,24.0,4,0.567678821,7.48617101,70.22897528,1436.972127,1.077390454,57.52828013,3.906822703,122.6347321,0.50422,0.25052678,0.14051,3.218,37.0,0.0,0.0
19520,21.1,27,0.645200322,9.011100831,119.7299084,1411.259684,0.873619305,54.38462836,4.050958475,115.70069440000002,0.39997,0.255091252,0.023739,3.151,1649.0,1.0,1.0
19521,24.6,3,0.677997062,2.662329155,31.33728027,639.5105848999998,0.467763188,187.7290567,2.437571721,327.8206086,0.30904,0.562930479,0.0418858,4.3580000000000005,5.0,1.0,0.0
19522,24.7,3,0.516914212,21.34610162,281.1467055,987.6703665,0.937633953,140.5478913,2.944218822,11.22712236,0.52694,0.364494078,0.0280666,3.655,6.0,1.0,0.0
19523,21.6,7,0.8833120409999999,7.335106603,83.7558654,1408.543583,0.286950697,255.247626,4.631306515,12.40341729,0.38021,0.25558314600000004,0.0342688,2.755,12.0,1.0,1.0
19524,25.2,2,0.435370729,6.511923478,102.9653256,608.1203785,0.7931539209999999,270.704713,2.016314032,41.45278029,0.60154,0.591988055,0.0317075,4.634,2.0,1.0,0.0
19525,24.5,6,0.533396486,1.909898354,270.437823,1361.04323,1.121494118,200.5211704,3.685559771,134.9593394,0.26093,0.264502987,0.138699,3.314,57.0,0.0,0.0
19526,27.3,17,0.110440371,4.4076990380000005,282.2558991,383.247269,0.918534542,271.9078602,1.146609856,45.03197852,0.55476,0.939341332,9.69e-05,5.9220000000000015,569.0,1.0,0.0
19527,26.0,2,0.231494437,11.02520554,284.3823093000001,281.7137432,0.646328669,0.8918901909999999,1.035711645,179.83335659999997,0.27114,1.277892928,0.05234069999999999,6.955,5.0,2.0,0.0
19528,23.6,13,0.238301543,11.14187236,304.4770989,623.489916,1.0879370000000002,172.5990218,1.768671124,287.9773995,0.3933,0.577395064,0.104907,4.642,87.0,0.0,0.0
19529,27.4,2,0.099846413,14.82238324,101.8765081,362.5075958,0.895630908,269.859215,1.094320409,227.303462,0.40586,0.993082639,0.00202071,6.0710000000000015,2.0,2.0,0.0
19530,23.3,3,0.540322001,8.286479706,306.1597481,814.0500992999998,0.784311993,231.2878585,2.628128867,329.38191780000005,0.37902,0.442233224,0.0314573,4.003,25.0,1.0,0.0
19531,27.0,7,0.444161553,4.91142178,293.7046577,718.0926327000002,0.872308182,230.3358596,2.266403027,233.4773361,0.32819,0.501328079,0.000633154,4.296,8.0,1.0,0.0
19532,24.3,10,0.472241667,14.94777085,289.7110766,986.5244814,1.023547635,173.58569330000003,2.855302103,187.3878001,0.38651,0.364917452,0.0420185,3.723,39.0,0.0,0.0
19533,25.3,8,0.581852775,8.813073032,96.58551326,1039.564844,0.839778317,306.7482832,3.176885034,192.6710017,0.37443,0.346298744,0.0008534139999999999,3.589,14.0,1.0,0.0
19534,28.2,1,0.564573559,3.896206638,285.4895042,498.0799681,0.5354454470000001,284.5573164,1.923961685,330.4000946000001,0.47174,0.722775504,0.0007675760000000001,5.032,1.0,1.0,0.0
19535,20.6,1,0.7088696720000001,14.67161177,316.11822810000007,1388.571958,0.709143443,39.73206967,4.162512826,26.62529736,0.19288,0.25925916,0.13330799999999998,3.07,3.0,1.0,0.0
19536,19.4,5,0.7762789609999999,26.23426922,71.99523834,1292.863121,0.519608493,286.474808,4.125537941,14.26031328,0.32526,0.278451751,0.0682474,2.9960000000000004,29.0,1.0,0.0
19537,20.9,10,0.479476385,34.98105276,295.5646742,1179.227612,1.137033463,261.55328330000003,3.231772982,125.7395718,0.35815,0.305284575,0.443498,3.314,80.0,0.0,0.0
19538,20.6,75,0.530539101,2.364419898,128.95234440000002,1402.386012,1.151097708,54.90351803,3.752815313,111.6188424,0.4456,0.256705356,0.157831,3.285,1612.0,0.0,0.0
19539,17.6,15,0.314305225,47.21889201,64.4861573,164.9622644,0.403634514,163.1604494,0.773666317,271.40536160000005,0.42988,2.1823172790000003,0.225584,9.273,1860.0,3.0,0.0
19540,22.5,8,0.585496713,29.65951766,286.066613,294.7955734,0.359315815,36.61470701,1.3744017519999998,344.8492829,0.3721,1.221185229,0.0525606,6.5779999999999985,25.0,2.0,0.0
19541,22.1,9,0.552843729,34.58523486,295.4871451,516.7028482,0.563491814,298.9241107,1.956843249,295.8028997,0.50161,0.696725403,0.130048,4.8039999999999985,35.0,1.0,0.0
19542,23.3,3,0.445680212,5.89593942,147.4468145,917.8103544,1.024542707,262.62693,2.672033635,22.14908405,0.39214,0.392237893,0.104768,3.877,22.0,0.0,0.0
19543,23.2,6,0.273939964,16.19198781,300.8061713,658.6445772000002,1.07565829,135.366181,1.887342664,298.1384941,0.5859,0.546577035,0.14365999999999998,4.498,30.0,0.0,0.0
19544,24.5,2,0.505832662,3.260794528,253.6762278,1150.605915,1.061922496,240.7298045,3.235903014,350.5887944,0.23867,0.312878628,0.0912615,3.528,30.0,0.0,0.0
19545,27.5,2,0.193141054,3.793211639,278.7194236,504.232618,1.000351494,198.8113607,1.479267771,356.9228886,0.4481,0.713956192,0.0220163,5.153,4.0,1.0,0.0
19546,23.8,6,0.577031295,3.97451837,266.2145211,487.28943110000006,0.512586635,87.85047482,1.911170156,58.23389119,0.37641,0.738780645,0.0183956,5.08,21.0,1.0,0.0
19547,24.2,5,0.3872274000000001,19.03912082,277.7757088,789.1719925,1.024113668,165.4588334,2.318443319,7.546312781,0.40442,0.456174324,0.0488902,4.101,11.0,0.0,0.0
19548,21.3,16,0.536810801,4.519926431,117.2932859,1149.394132,0.994654204,73.05689017,3.3001532160000004,138.2308811,0.4619,0.31320849,0.06717100000000001,3.504,176.0,1.0,0.0
19549,19.1,13,0.532886903,46.95874644,300.9064398999999,469.0522411,0.551870572,358.959579,1.811028588,221.95249790000003,0.5605399999999999,0.7675051270000001,0.463508,4.955,1860.0,1.0,0.0
19550,21.8,6,0.111939239,18.62905378,99.72371097,514.5468396000001,1.115990095,296.9138637000001,1.3973291369999998,61.90845966,0.37196,0.69964476,0.188801,5.066,1306.0,0.0,0.0
19551,24.3,3,0.475586985,2.313565798,239.6474819,752.7494949000002,0.849261609,160.5972959,2.389642021,24.21700648,0.62622,0.478246751,0.0227788,4.194,7.0,1.0,0.0
19552,17.8,15,0.6222918279999999,15.18449173,334.0783565,1894.525101,1.131768684,48.09467925,4.861052055,125.0367892,0.5030100000000001,0.190021235,0.203375,2.883,1925.0,0.0,0.0
19553,22.1,9,0.410636985,9.353339786,72.46172922,1160.044642,1.273406501,85.81917362,3.047891129,137.5372677,0.39123,0.310332885,0.33673200000000003,3.568,72.0,0.0,0.0
19554,21.1,21,0.620657085,14.42372146,153.7357623,1228.955141,0.851772693,56.52422584,3.639006808,124.8685375,0.49553,0.29293176600000004,0.0209129,3.315,198.0,1.0,1.0
19555,22.5,9,0.349562038,42.5792963,272.6278725,353.33503219999994,0.636206441,52.13645161,1.320033748,258.9639617,0.43089,1.018863026,0.095931,5.917999999999998,364.0,2.0,0.0
19556,28.1,1,0.668017679,9.326308665,102.4892709,1541.049943,0.866816457,313.0682029,4.355247505,8.033823956,0.41189,0.233606965,0.00417907,3.033,2.0,1.0,0.0
19557,25.5,6,0.5110398629999999,1.234388811,258.6637726,1057.58394,0.993309071,228.09930240000003,3.069635922,167.0067381,0.27319,0.34039851200000004,0.017778099999999998,3.635,34.0,1.0,0.0
19558,23.7,5,0.267289962,13.98151854,119.1568785,643.349188,1.068639021,31.33706232,1.848310292,262.46663,0.46775,0.5595717020000001,0.108328,4.558,39.0,0.0,0.0
19559,22.9,12,0.658656664,7.863774809,107.1433593,1523.204064,0.884364303,306.6170843999999,4.297305935,129.2482241,0.45661,0.236343907,0.0250139,3.06,35.0,1.0,0.0
19560,20.6,3,0.691814899,9.103046674,117.9900003,916.5029689,0.569073819,234.5178412,3.123991269,37.48552729,0.58035,0.392797418,0.0855142,3.667,14.0,1.0,0.0
19561,19.1,3,0.551055403,23.79877348,286.3375668,1584.081398,1.193929805,91.66347844,4.1248993480000005,155.33807180000005,0.26835,0.227261049,0.467307,3.048,37.0,0.0,0.0
19562,21.1,54,0.414501932,2.019296068,277.0206708,746.4612704,0.942897972,97.99552601,2.277942619,302.8224774,0.40287,0.482275524,0.0261833,4.243,2844.0,1.0,1.0
19563,25.4,7,0.24782566600000006,6.850351393,111.7083959,543.3242615,0.980149428,330.9425136000001,1.626026785,352.7350277,0.36401,0.66258775,0.0174903,4.956,34.0,1.0,0.0
19564,21.8,11,0.656789032,12.28948667,127.7759396,1412.36746,0.8455267320000001,278.82533010000003,4.08162776,140.958939,0.4521600000000001,0.254891174,0.0999048,3.1260000000000003,30.0,1.0,0.0
19565,32.3,3,0.392295523,0.7014211659999999,106.7480061,571.6097541,0.819143341,294.3618741,1.876717468,350.7087792,0.4145100000000001,0.629800309,0.0001,4.797,3.0,1.0,0.0
19566,26.0,12,0.214836584,17.17961764,286.7933579,315.6347341,0.712335023,309.2283757,1.102153549,111.7463121,0.40975,1.140558884,0.0151409,6.515,7.0,2.0,0.0
19567,20.9,9,0.412452444,14.99043775,67.82294753,562.816235,0.7838298840000001,153.7736536,1.884311192,260.7978183,0.51472,0.6396403970000001,0.16969,4.792,869.0,1.0,0.0
19568,26.0,2,0.507322522,1.076991202,31.69810081,1008.006325,0.969332103,39.19967162,2.965623916,11.36262334,0.64482,0.357140616,0.00600378,3.704,7.0,1.0,0.0
19569,21.1,4,0.564322317,15.42274806,84.74337162,1414.0376609999996,1.074171637,322.7920199,3.856866508,148.65455680000005,0.443,0.254590107,0.13833299999999998,3.2060000000000004,29.0,0.0,0.0
19570,22.9,7,0.182277003,18.90271834,298.2348488,580.6860098999998,1.113870842,178.1325743,1.610452301,309.4311773,0.35001,0.619956386,0.130159,4.772,37.0,0.0,0.0
19571,21.7,6,0.485118906,6.5303877,81.65634916,1342.769756,1.226428859,38.24127688,3.5375015810000003,127.8671947,0.3792,0.268102553,0.253745,3.36,28.0,0.0,0.0
19572,26.3,4,0.575317281,4.031888576,288.437995,1347.665402,1.01403674,185.2279008,3.761465985,358.8148537,0.43079,0.267128621,0.0310013,3.285,11.0,1.0,0.0
19573,21.5,4,0.543310073,22.34446793,273.0977772,1580.131801,1.212508217,134.5136681,4.097476284,128.337104,0.459,0.227829096,0.30700700000000003,3.069,43.0,0.0,0.0
19574,27.6,3,0.107292553,7.274795424,288.0187783,376.0991184,0.91028716,271.35515780000003,1.129098,47.81745032,0.45189,0.95719448,0.00827742,5.976,3.0,1.0,0.0
19575,26.6,5,0.28191616,0.34884831200000005,302.0040659,356.3129603,0.706313133,278.0738499,1.260903211,74.20403773,0.42522,1.010347756,0.000897887,6.124,10.0,2.0,0.0
19576,21.2,14,0.411101129,7.073892087000001,327.3035595,232.3705904,0.435608031,325.0226414,1.043790394,223.4892786,0.45134,1.549249409,0.0218478,7.717,679.0,2.0,1.0
19577,22.6,7,0.20204880600000005,25.04992193,108.8346608,588.9142391,1.097182186,72.94588207,1.652816045,262.61884380000004,0.44675,0.61129444,0.237297,4.6960000000000015,19.0,0.0,0.0
19578,25.5,11,0.35179931299999995,0.321509899,182.1809763,235.0390607,0.483137296,98.89828371,1.007565524,254.4773257,0.36786,1.5316603080000002,0.00492424,7.69,19.0,2.0,0.0
19579,24.8,2,0.485161911,0.713984518,181.7407549,888.6282375,0.931290397,236.374183,2.686508739,17.46015829,0.26932,0.405118794,0.00398335,3.908,3.0,1.0,0.0
19580,20.6,3,0.296865944,33.707061700000004,111.7236753,810.4170819,1.196129606,51.96229692,2.206150785,178.1649142,0.40265,0.444215711,0.306311,3.967,19.0,0.0,0.0
19581,21.6,4,0.849292675,23.8533676,295.4868141,478.02220710000006,0.180315942,325.5557802,2.212612764,325.9753769,0.35268,0.7531030870000001,0.0299274,4.812,7.0,1.0,1.0
19582,24.6,1,0.116337923,7.816004651,275.02433010000004,468.7942586,1.043619349,110.8122439,1.318413323,70.62526928,0.48832,0.767927494,0.10705,5.343,2.0,0.0,0.0
19583,24.3,3,0.545775655,13.05928041,289.3739289,1082.246508,0.937034509,240.647341,3.188832007,344.0169464,0.44175,0.33264140600000003,0.08571669999999999,3.55,7.0,1.0,0.0
19584,22.8,7,0.405250238,31.04791299,283.7941457,657.7734846,0.880344998,114.6404016,2.080042896,307.881902,0.53973,0.547300869,0.0639656,4.351,21.0,1.0,0.0
19585,26.7,5,0.096978037,6.694804931,287.2297546000001,323.0204976,0.83199251,35.62729599,1.010692484,344.9442394,0.38748,1.114480359,0.00672948,6.479,9.0,2.0,0.0
19586,23.7,3,0.08007848099999999,32.72083987,104.9589231,407.6262314,0.989752428,285.1250683,1.162066848,71.74332070000001,0.8316100000000001,0.8831620059999999,0.06315309999999999,5.599,4.0,1.0,0.0
19587,23.9,4,0.183148621,21.24993928,113.18734750000002,400.0697176000001,0.867963006,259.3910333,1.25718002,176.38047450000005,0.52689,0.899843163,0.020518900000000003,5.725,25.0,1.0,0.0
19588,23.3,2,0.571383069,6.8597465039999985,268.3272022,1350.220271,1.024723714,197.8129494,3.75681262,5.029719557,0.7713,0.266623163,0.0493657,3.281,4.0,0.0,0.0
19589,25.9,4,0.253017411,5.675231669,114.9682402,562.7693552000002,0.996472126,328.7106495,1.671520786,340.63755110000005,0.22925,0.63969368,0.032046,4.875,20.0,1.0,0.0
19590,25.3,2,0.419463603,7.453888467,284.0950978,808.69436,0.986173765,159.45732030000005,2.41128338,236.9776873,0.43202,0.4451620020000001,0.017703,4.092,4.0,1.0,0.0
19591,21.3,6,0.377077866,28.55282453,109.4555283,869.9993199999999,1.111000072,325.3379712,2.456059151,220.5533294,0.37062,0.4137934270000001,0.174697,3.87,25.0,0.0,0.0
19592,21.5,6,0.67617616,6.006437279,201.1143401,1508.484411,0.83356042,189.7884519,4.314673386,12.91474058,0.59373,0.238650129,0.07397639999999997,3.052,25.0,1.0,0.0
19593,22.2,12,0.565745695,34.80731873,110.1572693,1276.456671,1.000036612,13.22728321,3.605728256,139.8302744,0.30489,0.282030725,0.0261312,3.16,7.0,1.0,0.0
19594,23.2,5,0.047612265,25.84136184,110.7999528,491.3950322,1.160651981,355.4484695,1.276699821,17.29539514,0.35561,0.7326081390000001,0.177489,5.14,26.0,0.0,0.0
19595,24.3,1,0.378507724,7.093892681,98.27337489,525.4920463000002,0.792040792,277.6766459,1.756794719,51.16167041,0.22781,0.685072215,0.0181959,4.992,3.0,1.0,0.0
19596,24.2,2,0.614358327,16.19520315,96.52832972,1633.409148,1.046762918,343.7132069,4.381918636,5.85618168,0.47403,0.220397933,0.0749132,3.012,3.0,0.0,0.0
19597,24.3,12,0.03612193,2.397739201,106.3667583,447.2886937,1.10326988,175.3253458,1.185961329,238.1600195,0.53162,0.8048493179999999,0.08685269999999999,5.483,4014.0,0.0,0.0
19598,23.9,9,0.31443798,6.4907666,80.46402201,707.5212128,1.065305352,28.3242324,2.042525364,258.8808828,0.4189100000000001,0.508818667,0.0934665,4.379,48.0,0.0,0.0
19599,25.6,7,0.63475273,1.22722193,302.9499229,1496.049687,0.935015274,211.0665414,4.184887606,113.4089654,0.31887,0.240633719,0.000559725,3.116,12.0,1.0,0.0
19600,27.0,1,0.363180545,2.223875301,85.1749757,347.5294622,0.616044083,143.5247421,1.318708626,86.73024667,0.63988,1.035883397,0.0189433,6.182,2.0,2.0,0.0
