diameter_sigma,id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM,M1,K1,M2,K2,PC,epoch_mjd,a,e,i,om,w,ma,epoch,q,e,i,om,w,tp,sigma_e,sigma_a,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per
0.174,bK15DI0U,3712420,"       (2015 DU180)","2015 DU180",,,Y,Y,20.8,,,,,,,0.435,,0.045,,,,,,,,,0.174,"       (2015 DU180)",1.9265288901716,.9219165285919521,4.852344951352376,51.84172075520612,315.3162220616503,.1504300635124925,3.702627716830708,2.67406211635505,875,3,45,,,20.8,0.435,,0.045,,,,,,,,"       (2015 DU180)",.9219165285919521,.1504300635124925,4.852344951352376,51.84172075520612,315.3162220616503,3.702627716830708,20200501.6262853,2.67406211635505,APO,875,3,45,,,,,,,,,,,0.435,,0.045,,,,,,,,59000,1.9265288901716,.9219165285919521,4.852344951352376,51.84172075520612,315.3162220616503,10.82678861919956,2459000.5,.1504300635124925,.9219165285919521,4.852344951352376,51.84172075520612,315.3162220616503,2458971.126285259492,1.5266E-6,2.3995E-6,3.8933E-5,.0010088,.00070694,.0014205,4.6116E-6,6.8861E-7,.0037992,.0018247
,bK15DK0C,3712625,"       (2015 DC200)","2015 DC200",,,Y,Y,20.5,,,,,,,,,,,,,,,,,,,"       (2015 DC200)",1.777107931985671,.8659019186273633,3.058451544392175,224.1727404998669,85.7289860680053,.2383067640713726,3.31590909989997,2.36907554789827,1035,0,116,,,20.5,,,,,,,,,,,"       (2015 DC200)",.8659019186273633,.2383067640713726,3.058451544392175,224.1727404998669,85.7289860680053,3.31590909989997,20200215.6780409,2.36907554789827,APO,1035,0,116,,,,,,,,,,,,,,,,,,,,,59000,1.777107931985671,.8659019186273633,3.058451544392175,224.1727404998669,85.7289860680053,43.81797414163582,2459000.5,.2383067640713726,.8659019186273633,3.058451544392175,224.1727404998669,85.7289860680053,2458895.178040907442,8.2615E-8,5.2126E-8,7.4187E-6,.00020131,.00020202,2.7917E-5,9.7262E-8,1.8305E-8,6.2679E-5,3.8072E-5
0.103,bK15DL5N,3712670,"       (2015 DN215)","2015 DN215",,,Y,Y,19.8,,,,,,,0.535,,0.074,18.2,,,,,,,,0.103,"       (2015 DN215)",2.739073909082507,.7483142700336054,10.36338697828227,3.246976487928175,80.71460274295377,.6893858162393367,4.788762001925677,4.53329340916799,261,3,307,,,19.8,0.535,,0.074,18.2,,,,,,,"       (2015 DN215)",.7483142700336054,.6893858162393367,10.36338697828227,3.246976487928175,80.71460274295377,4.788762001925677,20190724.1155688,4.53329340916799,APO,261,3,307,,,,,,,,,,,0.535,,0.074,18.2,,,,,,,59000,2.739073909082507,.7483142700336054,10.36338697828227,3.246976487928175,80.71460274295377,67.80975000176518,2459000.5,.6893858162393367,.7483142700336054,10.36338697828227,3.246976487928175,80.71460274295377,2458688.615568803581,1.5568E-6,1.3882E-5,1.9228E-5,3.0902E-5,5.0353E-5,.003494,2.4269E-5,1.6528E-6,.0137,.012587
,bK15DL5R,3712675,"       (2015 DR215)","2015 DR215",,,Y,Y,20.3,,,,,,,,,,,,,,,,,,,"       (2015 DR215)",.6664133689380016,.471504713038427,4.088190125040342,314.9522579183326,42.27920497704407,.3521963246519178,.9806304132240854,0.544031133024714,404,2,41,,,20.3,,,,,,,,,,,"       (2015 DR215)",.471504713038427,.3521963246519178,4.088190125040342,314.9522579183326,42.27920497704407,.9806304132240854,20200423.7903068,0.544031133024714,IEO,404,2,41,,,,,,,,,,,,,,,,,,,,,59000,.6664133689380016,.471504713038427,4.088190125040342,314.9522579183326,42.27920497704407,67.41314855383608,2459000.5,.3521963246519178,.471504713038427,4.088190125040342,314.9522579183326,42.27920497704407,2458963.290306825828,1.5873E-7,1.0825E-7,2.5133E-5,.00033429,.00033106,.0007712,1.5929E-7,4.4143E-7,.00041665,4.8415E-5
,bK15E07K,3713283,"       (2015 EK7)","2015 EK7",,,Y,Y,22.1,,,,,,,,,,,,,,,,,,,"       (2015 EK7)",1.510577034110664,.3663727191431028,3.425097737131884,140.7905480703939,125.78671317,.9571428186484163,2.064011249572911,1.85661783804361,948,1,52,,,22.1,,,,,,,,,,,"       (2015 EK7)",.3663727191431028,.9571428186484163,3.425097737131884,140.7905480703939,125.78671317,2.064011249572911,20210127.4506006,1.85661783804361,APO,948,1,52,,,,,,,,,,,,,,,,,,,,,59000,1.510577034110664,.3663727191431028,3.425097737131884,140.7905480703939,125.78671317,231.8206551839251,2459000.5,.9571428186484163,.3663727191431028,3.425097737131884,140.7905480703939,125.78671317,2459241.950600567559,9.3873E-8,1.4257E-7,6.7703E-6,6.9491E-5,7.0222E-5,.000136,1.9481E-7,7.5158E-8,.00029023,9.6006E-5
,bK15E61O,3713941,"       (2015 EO61)","2015 EO61",,,Y,Y,21.5,,,,,,,,,,,,,,,,,,,"       (2015 EO61)",1.455168133313517,.734408841391613,1.978457202214092,43.65308480090773,261.3454679853688,.3864797904967407,2.523856476130293,1.7554075648564,7190,0,42,,,21.5,,,,,,,,,,,"       (2015 EO61)",.734408841391613,.3864797904967407,1.978457202214092,43.65308480090773,261.3454679853688,2.523856476130293,20200914.0119112,1.7554075648564,APO,7190,0,42,,,,,,,,,,,,,,,,,,,,,59000,1.455168133313517,.734408841391613,1.978457202214092,43.65308480090773,261.3454679853688,300.4764294651209,2459000.5,.3864797904967407,.734408841391613,1.978457202214092,43.65308480090773,261.3454679853688,2459106.511911175085,9.5631E-8,9.1619E-9,9.2008E-6,.00032765,.00032735,2.1293E-5,1.589E-8,5.3027E-9,3.8592E-5,6.0552E-6
,bK15F00J,3713304,"       (2015 FJ)","2015 FJ",,,Y,Y,20.7,,,,,,,,,,,,,,,,,,,"       (2015 FJ)",2.58285365037275,.7842335754590559,8.261095416285198,189.6754160706253,99.82438318432484,.5572930972534539,4.608414203492046,4.15104938861196,1718,0,91,,,20.7,,,,,,,,,,,"       (2015 FJ)",.7842335754590559,.5572930972534539,8.261095416285198,189.6754160706253,99.82438318432484,4.608414203492046,20190802.8278601,4.15104938861196,APO,1718,0,91,,,,,,,,,,,,,,,,,,,,,59000,2.58285365037275,.7842335754590559,8.261095416285198,189.6754160706253,99.82438318432484,71.74783416473626,2459000.5,.5572930972534539,.7842335754590559,8.261095416285198,189.6754160706253,99.82438318432484,2458698.327860143726,8.4848E-8,1.0142E-7,1.4818E-5,3.8067E-5,4.2909E-5,2.6013E-5,1.8095E-7,1.3985E-8,9.1898E-5,8.9298E-5
0.036,bK15F00L,3713308,"       (2015 FL)","2015 FL",,,Y,Y,20.9,,,,,,,0.232,,0.131,28.43,,,,,,,,0.036,"       (2015 FL)",2.684638884477766,.6519907162219347,15.71233775442634,11.67793811666053,224.8205044504276,.9342792553898516,4.434998513565681,4.39882836273379,147,3,268,2,1,20.9,0.232,,0.131,28.43,,,,,,,"       (2015 FL)",.6519907162219347,.9342792553898516,15.71233775442634,11.67793811666053,224.8205044504276,4.434998513565681,20191004.2016134,4.39882836273379,APO,147,3,268,,,,,,,,,,,0.232,,0.131,28.43,,,,,,,59000,2.684638884477766,.6519907162219347,15.71233775442634,11.67793811666053,224.8205044504276,53.73057848564432,2459000.5,.9342792553898516,.6519907162219347,15.71233775442634,11.67793811666053,224.8205044504276,2458760.701613352668,6.8722E-7,5.083E-6,1.2029E-5,6.6447E-6,1.1042E-5,.0011722,8.397E-6,6.3635E-7,.0045504,.004563
,bK15F35F,3713991,"       (2015 FF35)","2015 FF35",,,Y,Y,19.9,,,,,,,,,,,,,,,,,,,"       (2015 FF35)",1.883055715122668,.5207741161641154,8.816869652614168,235.1650923152646,35.38714367034704,.9024090393918741,2.863702390853462,2.58406216423523,3141,0,67,,,19.9,,,,,,,,,,,"       (2015 FF35)",.5207741161641154,.9024090393918741,8.816869652614168,235.1650923152646,35.38714367034704,2.863702390853462,20200921.5165498,2.58406216423523,APO,3141,0,67,,,,,,,,,,,,,,,,,,,,,59000,1.883055715122668,.5207741161641154,8.816869652614168,235.1650923152646,35.38714367034704,316.7019336299711,2459000.5,.9024090393918741,.5207741161641154,8.816869652614168,235.1650923152646,35.38714367034704,2459114.016549811420,8.3724E-8,4.0182E-8,9.3042E-6,9.4581E-5,.00010266,2.9087E-5,6.1108E-8,1.2209E-8,7.9576E-5,3.021E-5
,bK15FB7Q,3714452,"       (2015 FQ117)","2015 FQ117",,,Y,Y,20.6,,,,,,,,,,,,,,,,,,,"       (2015 FQ117)",.8606760039679372,.6204518263309238,4.560073159524793,293.8937924762577,63.09310968572527,.3266680054268292,1.394684002509045,0.79848680622097,1492,1,78,,,20.6,,,,,,,,,,,"       (2015 FQ117)",.6204518263309238,.3266680054268292,4.560073159524793,293.8937924762577,63.09310968572527,1.394684002509045,20200528.4408761,0.79848680622097,ATE,1492,1,78,,,,,,,,,,,,,,,,,,,,,59000,.8606760039679372,.6204518263309238,4.560073159524793,293.8937924762577,63.09310968572527,3.158899767052524,2459000.5,.3266680054268292,.6204518263309238,4.560073159524793,293.8937924762577,63.09310968572527,2458997.940876091952,8.0063E-7,1.2812E-8,1.6167E-5,.00042049,.00041909,8.4513E-5,2.0761E-8,2.7562E-8,6.844E-5,6.5122E-6
,bK15FB7S,3714454,"       (2015 FS117)","2015 FS117",,,Y,Y,21.9,,,,,,,,,,,,,,,,,,,"       (2015 FS117)",1.186498326458467,.2543864104310337,28.37300085161479,356.5761324490777,54.19099047152007,.8846692762082692,1.488327376708666,1.2924355557724,18,7,25,,,21.9,,,,,,,,,,,"       (2015 FS117)",.2543864104310337,.8846692762082692,28.37300085161479,356.5761324490777,54.19099047152007,1.488327376708666,20200114.1345701,1.2924355557724,APO,18,7,25,,,,,,,,,,,,,,,,,,,,,59000,1.186498326458467,.2543864104310337,28.37300085161479,356.5761324490777,54.19099047152007,105.1377692752467,2459000.5,.8846692762082692,.2543864104310337,28.37300085161479,356.5761324490777,54.19099047152007,2458862.634570111448,.00017317,.00040484,.025851,.0032333,.044578,.82031,.00050783,.00039031,1.0051,.24161
,bK15FB8N,3714488,"       (2015 FN118)","2015 FN118",,,Y,Y,20.4,,,,,,,,,,,,,,,,,,,"       (2015 FN118)",1.652572938003314,.5444561562775323,27.6671647607468,195.1252932734423,247.611774547259,.7528194282097611,2.552326447796867,2.12446292876239,768,1,53,,,20.4,,,,,,,,,,,"       (2015 FN118)",.5444561562775323,.7528194282097611,27.6671647607468,195.1252932734423,247.611774547259,2.552326447796867,20210415.5717235,2.12446292876239,APO,768,1,53,,,,,,,,,,,,,,,,,,,,,59000,1.652572938003314,.5444561562775323,27.6671647607468,195.1252932734423,247.611774547259,211.7374505155976,2459000.5,.7528194282097611,.5444561562775323,27.6671647607468,195.1252932734423,247.611774547259,2459320.071723500753,2.0102E-7,1.1262E-7,3.0786E-5,1.6391E-5,4.0397E-5,4.4897E-5,1.7394E-7,4.7427E-8,.00012769,7.9323E-5
,bK15FB8T,3714553,"       (2015 FT118)","2015 FT118",,,Y,Y,20.4,,,,,,,,,,,,,,,,,,,"       (2015 FT118)",1.166872269894945,.1905957520066424,21.09715308578984,196.7540784243071,154.5741415728368,.9444713721186202,1.38927316767127,1.26050096078155,3452,0,212,,,20.4,,,,,,,,,,,"       (2015 FT118)",.1905957520066424,.9444713721186202,21.09715308578984,196.7540784243071,154.5741415728368,1.38927316767127,20200926.4633453,1.26050096078155,APO,3452,0,212,,,,,,,,,,,,,,,,,,,,,59000,1.166872269894945,.1905957520066424,21.09715308578984,196.7540784243071,154.5741415728368,267.3696963229054,2459000.5,.9444713721186202,.1905957520066424,21.09715308578984,196.7540784243071,154.5741415728368,2459118.963345339708,9.2712E-8,4.7685E-9,1.5888E-5,1.5776E-5,2.8191E-5,3.1771E-5,5.6774E-9,4.7932E-9,4.0988E-5,2.8222E-6
,bK15FC0E,3714579,"       (2015 FE120)","2015 FE120",,,Y,Y,21.1,,,,,,,,,,,,,,,,,,,"       (2015 FE120)",2.250850128178157,.5514402999747181,22.79710816568311,21.51238950498391,188.98376238019,1.009640658297462,3.492059598058853,3.37697674743348,47,6,35,,,21.1,,,,,,,,,,,"       (2015 FE120)",.5514402999747181,1.009640658297462,22.79710816568311,21.51238950498391,188.98376238019,3.492059598058853,20220206.2420036,3.37697674743348,APO,47,6,35,,,,,,,,,,,,,,,,,,,,,59000,2.250850128178157,.5514402999747181,22.79710816568311,21.51238950498391,188.98376238019,180.1396216079312,2459000.5,1.009640658297462,.5514402999747181,22.79710816568311,21.51238950498391,188.98376238019,2459616.742003550650,4.8463E-5,.00024746,.00098184,.00094606,.00018565,.089293,.00038392,4.8133E-5,.40756,.20341
,bK15FS4V,3715094,"       (2015 FV284)","2015 FV284",,,Y,Y,20.8,,,,,,,,,,,,,,,,,,,"       (2015 FV284)",1.78223807881038,.4897680431614309,8.823570062211362,317.1681285483629,148.4292510644753,.9093548225036322,2.655121335117128,2.37934150216019,293,4,52,,,20.8,,,,,,,,,,,"       (2015 FV284)",.4897680431614309,.9093548225036322,8.823570062211362,317.1681285483629,148.4292510644753,2.655121335117128,20191025.9983857,2.37934150216019,APO,293,4,52,,,,,,,,,,,,,,,,,,,,,59000,1.78223807881038,.4897680431614309,8.823570062211362,317.1681285483629,148.4292510644753,90.30570880670301,2459000.5,.9093548225036322,.4897680431614309,8.823570062211362,317.1681285483629,148.4292510644753,2458782.498385725217,2.052E-6,6.2852E-6,1.9045E-5,.00010781,.00010771,.004337,9.3635E-6,2.1913E-6,.0093165,.0045972
,bK15FX2S,3715376,"       (2015 FS332)","2015 FS332",,,Y,Y,18.4,,,,,,,,,,2.406,,,,,,,,,"       (2015 FS332)",1.806806578431023,.4749299383987121,35.13071864525444,193.5180827910101,135.7574852081559,.9487000414383892,2.664913115423656,2.42871020108414,1795,1,510,3,1,18.4,,,,2.406,,,,,,,"       (2015 FS332)",.4749299383987121,.9487000414383892,35.13071864525444,193.5180827910101,135.7574852081559,2.664913115423656,20200708.5634363,2.42871020108414,APO,1795,1,510,,,,,,,,,,,,,,2.406,,,,,,,59000,1.806806578431023,.4749299383987121,35.13071864525444,193.5180827910101,135.7574852081559,344.3500733903171,2459000.5,.9487000414383892,.4749299383987121,35.13071864525444,193.5180827910101,135.7574852081559,2459039.063436309034,4.8286E-8,1.5257E-7,9.5209E-6,1.4642E-6,5.8435E-6,8.9576E-5,2.2503E-7,5.1402E-8,.00022561,.00011236
0.060,bK15G00S,3715498,"       (2015 GS)","2015 GS",,,Y,Y,20.6,,,,,,,0.262,,0.149,,,,,,,,,0.060,"       (2015 GS)",1.727539106311291,.4766231163830755,11.85878951270903,113.8308655062918,20.90599496205131,.9041540337875701,2.550924178835011,2.27064914436011,532,2,107,,,20.6,0.262,,0.149,,,,,,,,"       (2015 GS)",.4766231163830755,.9041540337875701,11.85878951270903,113.8308655062918,20.90599496205131,2.550924178835011,20190831.5160556,2.27064914436011,APO,532,2,107,,,,,,,,,,,0.262,,0.149,,,,,,,,59000,1.727539106311291,.4766231163830755,11.85878951270903,113.8308655062918,20.90599496205131,118.7118513278599,2459000.5,.9041540337875701,.4766231163830755,11.85878951270903,113.8308655062918,20.90599496205131,2458727.016055637196,1.5014E-7,1.0396E-6,1.1682E-5,.00010005,.00019637,.00078887,1.5351E-6,3.9183E-7,.0015705,.00074864
0.051,bK15G00Y,3715507,"       (2015 GY)","2015 GY",,,Y,Y,21.7,,,,,,,0.143,,0.180,,,,,,,,,0.051,"       (2015 GY)",1.06801376986402,.2001040078731349,11.80586797190374,207.7747422271705,108.6482752750366,.8542999340505334,1.281727605677506,1.10375702412485,662,2,256,,,21.7,0.143,,0.180,,,,,,,,"       (2015 GY)",.2001040078731349,.8542999340505334,11.80586797190374,207.7747422271705,108.6482752750366,1.281727605677506,20191226.8871588,1.10375702412485,APO,662,2,256,,,,,,,,,,,0.143,,0.180,,,,,,,,59000,1.06801376986402,.2001040078731349,11.80586797190374,207.7747422271705,108.6482752750366,139.4047023454667,2459000.5,.8542999340505334,.2001040078731349,11.80586797190374,207.7747422271705,108.6482752750366,2458844.387158848764,5.7051E-7,1.921E-7,3.0641E-5,1.3661E-5,2.9994E-5,.00040199,2.3054E-7,2.4092E-7,.00040814,.00010877
,bK15G13Z,3715906,"       (2015 GZ13)","2015 GZ13",,,Y,Y,19.7,,,,,,,,,,,,,,,,,,,"       (2015 GZ13)",1.821765008113653,.5985783720432646,33.50345577117753,44.61387965797508,282.3579442843445,.731295875311598,2.912234140915709,2.4589332314816,1880,0,184,,,19.7,,,,,,,,,,,"       (2015 GZ13)",.5985783720432646,.731295875311598,33.50345577117753,44.61387965797508,282.3579442843445,2.912234140915709,20200710.7661409,2.4589332314816,APO,1880,0,184,,,,,,,,,,,,,,,,,,,,,59000,1.821765008113653,.5985783720432646,33.50345577117753,44.61387965797508,282.3579442843445,343.6595075502065,2459000.5,.731295875311598,.5985783720432646,33.50345577117753,44.61387965797508,282.3579442843445,2459041.266140860499,1.3805E-7,2.3009E-8,4.0012E-5,1.4498E-5,3.2259E-5,1.2836E-5,3.6782E-8,7.5939E-9,3.2016E-5,1.7015E-5
,bK15H10B,3717040,"       (2015 HB10)","2015 HB10",,,Y,Y,18.3,,,,,,,,,,,,,,,,,,,"       (2015 HB10)",1.853327839908651,.5721515281694239,5.704501135285345,6.19989433082378,79.62151241128241,.792943484105979,2.913712195711324,2.52311227604551,1943,0,212,,,18.3,,,,,,,,,,,"       (2015 HB10)",.5721515281694239,.792943484105979,5.704501135285345,6.19989433082378,79.62151241128241,2.913712195711324,20191102.6067232,2.52311227604551,APO,1943,0,212,,,,,,,,,,,,,,,,,,,,,59000,1.853327839908651,.5721515281694239,5.704501135285345,6.19989433082378,79.62151241128241,82.18783817597269,2459000.5,.792943484105979,.5721515281694239,5.704501135285345,6.19989433082378,79.62151241128241,2458790.106723214678,8.585E-8,2.5111E-8,9.5196E-6,6.9684E-5,7.0046E-5,9.3235E-6,3.9478E-8,7.9391E-9,2.4527E-5,1.8729E-5
,bK15H11R,3717082,"       (2015 HR11)","2015 HR11",,,Y,Y,21.0,,,,,,,,,,,,,,,,,,,"       (2015 HR11)",1.214212662658494,.1693210527845228,31.15941705897438,210.7057915865624,198.0389613629478,1.008620896312859,1.419804429004129,1.33798220927455,1472,0,58,,,21.0,,,,,,,,,,,"       (2015 HR11)",.1693210527845228,1.008620896312859,31.15941705897438,210.7057915865624,198.0389613629478,1.419804429004129,20200222.0648533,1.33798220927455,APO,1472,0,58,,,,,,,,,,,,,,,,,,,,,59000,1.214212662658494,.1693210527845228,31.15941705897438,210.7057915865624,198.0389613629478,72.8807007154598,2459000.5,1.008620896312859,.1693210527845228,31.15941705897438,210.7057915865624,198.0389613629478,2458901.564853279299,8.5773E-8,1.3075E-8,1.0185E-5,1.0395E-5,6.6646E-5,6.7519E-5,1.5288E-8,1.1898E-8,9.216E-5,7.8934E-6
,bK15HB6Y,3718322,"       (2015 HY116)","2015 HY116",,,Y,Y,17.5,,,,,,,,,,,,,,,,,,,"       (2015 HY116)",2.725537803827812,.6938156868246813,14.13136462993215,92.81099211757677,248.3187565762297,.8345169204983851,4.616558687157239,4.49973064436849,3231,0,80,,,17.5,,,,,,,,,,,"       (2015 HY116)",.6938156868246813,.8345169204983851,14.13136462993215,92.81099211757677,248.3187565762297,4.616558687157239,20200518.8785723,4.49973064436849,APO,3231,0,80,,,,,,,,,,,,,,,,,,,,,59000,2.725537803827812,.6938156868246813,14.13136462993215,92.81099211757677,248.3187565762297,2.655091756731858,2459000.5,.8345169204983851,.6938156868246813,14.13136462993215,92.81099211757677,248.3187565762297,2458988.378572291562,4.1825E-7,1.3512E-7,2.3725E-5,.00014734,.00017285,2.666E-5,2.2887E-7,1.6288E-8,.00012106,.00012222
,bK15HH6X,3718828,"       (2015 HX176)","2015 HX176",,,Y,Y,19.0,,,,,,,,,,,,,,,,,,,"       (2015 HX176)",3.891235827116596,.8030706488823344,28.25793720521533,15.77956145103898,123.6405103768309,.7662985464798842,7.016173107753309,7.67608066787925,272,4,117,,,19.0,,,,,,,,,,,"       (2015 HX176)",.8030706488823344,.7662985464798842,28.25793720521533,15.77956145103898,123.6405103768309,7.016173107753309,20221127.6400187,7.67608066787925,APO,272,4,117,,,,,,,,,,,,,,,,,,,,,59000,3.891235827116596,.8030706488823344,28.25793720521533,15.77956145103898,123.6405103768309,243.0717424751226,2459000.5,.7662985464798842,.8030706488823344,28.25793720521533,15.77956145103898,123.6405103768309,2459911.140018698452,2.6857E-6,5.0186E-5,.00010496,2.2722E-5,5.6554E-5,.0047049,9.0489E-5,2.484E-6,.054259,.054239
,bK15HI2V,3720869,"       (2015 HV182)","2015 HV182",,,Y,Y,21.0,,,,,,,,,,,,,,,,,,,"       (2015 HV182)",1.404612588448426,.2803589238906898,.6782656217078977,155.2061467018609,254.9366432720187,1.010816914667709,1.798408262229143,1.66472705142481,1860,3,34,,,21.0,,,,,,,,,,,"       (2015 HV182)",.2803589238906898,1.010816914667709,.6782656217078977,155.2061467018609,254.9366432720187,1.798408262229143,20190824.4295320,1.66472705142481,APO,1860,3,34,,,,,,,,,,,,,,,,,,,,,59000,1.404612588448426,.2803589238906898,.6782656217078977,155.2061467018609,254.9366432720187,166.115897134208,2459000.5,1.010816914667709,.2803589238906898,.6782656217078977,155.2061467018609,254.9366432720187,2458719.929531966030,7.0617E-5,2.9831E-7,.00013236,.0062054,.020522,.019389,3.8195E-7,1.8862E-7,.03266,.00019371
,bK15J00V,3719175,"       (2015 JV)","2015 JV",,,Y,Y,21.4,,,,,,,,,,,,,,,,,,,"       (2015 JV)",2.456409167053772,.6694202856133172,7.226895186328328,87.3912000913637,73.75775413150677,.8120390408614652,4.100779293246077,3.84998703001966,1475,0,234,,,21.4,,,,,,,,,,,"       (2015 JV)",.6694202856133172,.8120390408614652,7.226895186328328,87.3912000913637,73.75775413150677,4.100779293246077,20190127.6931421,3.84998703001966,APO,1475,0,234,,,,,,,,,,,,,,,,,,,,,59000,2.456409167053772,.6694202856133172,7.226895186328328,87.3912000913637,73.75775413150677,125.2663180564099,2459000.5,.8120390408614652,.6694202856133172,7.226895186328328,87.3912000913637,73.75775413150677,2458511.193142062195,3.2765E-8,2.2235E-8,1.8632E-5,5.9291E-5,5.7172E-5,4.2691E-6,3.7119E-8,3.476E-9,1.3138E-5,1.9093E-5
,bK15J01D,3719183,"       (2015 JD1)","2015 JD1",,,Y,Y,20.6,,,,,,,,,,,,,,,,,,,"       (2015 JD1)",1.217992126464337,.2224848674085018,19.14020482388768,221.1715639725949,128.0847307728351,.9470073097033195,1.488976943225354,1.34423414752783,1709,0,530,2,1,20.6,,,,,,,,,,,"       (2015 JD1)",.2224848674085018,.9470073097033195,19.14020482388768,221.1715639725949,128.0847307728351,1.488976943225354,20210123.3950371,1.34423414752783,APO,1709,0,530,,,,,,,,,,,,,,,,,,,,,59000,1.217992126464337,.2224848674085018,19.14020482388768,221.1715639725949,128.0847307728351,185.9359885166083,2459000.5,.9470073097033195,.2224848674085018,19.14020482388768,221.1715639725949,128.0847307728351,2459237.895037084655,1.9205E-8,4.0437E-9,5.6513E-6,2.7638E-6,7.9238E-6,4.134E-6,4.9434E-9,3.6515E-9,5.4493E-6,2.4451E-6
